time,step-size,{controller}.c.acceleration,{controller}.c.steer_angle_vel,{model}.m.steer_angle,{model}.m.velocity,{model}.m.x,{model}.m.y,{odom}.o.theta_s,{odom}.o.x_s,{odom}.o.y_s,{rabbitmq}.r.angle,{rabbitmq}.r.distance
0.4300000000000002,0.01,1.9555977471801467,-0.0012102976926045943,-0.00594177546546389,0.9461321424502964,0.2025453959884933,-6.724098571006746E-4,-0.0015650443488639516,0.14131605037416667,-2.3715925943110255E-4,-0.02327105669325769,8.96524808883667
0.4400000000000002,0.01,1.9425901794040896,-0.00115309981260057,-0.0059538784423899364,0.9656881199220979,0.2120065873846593,-7.220129101663978E-4,-0.001678260455832425,0.1492981103883304,-2.673915182280807E-4,-0.02327105669325769,8.961596546173096
0.45000000000000023,0.01,1.9298341609752079,-0.0010986364164333627,-0.005965409440515942,0.9851140217161388,0.22166332812055456,-7.740979902657881E-4,-0.001678260455832425,0.1492981103883304,-2.673915182280807E-4,-0.02327105669325769,8.956583347320556
0.46000000000000024,0.01,1.9167749242200725,-0.001046746924866338,-0.005976395804680275,1.004412363325891,0.23151431687845836,-8.287246305363865E-4,-0.001678260455832425,0.1492981103883304,-2.673915182280807E-4,-0.02327105669325769,8.938969020843507
0.47000000000000025,0.01,1.9002639078406474,-9.973082861268376E-4,-0.005986863273928939,1.0235801125680917,0.24155827744336322,-8.85958631149475E-4,-0.001678260455832425,0.1492981103883304,-2.673915182280807E-4,-0.02327105669325769,8.935531787872314
0.48000000000000026,0.01,1.8878008330633929,-9.50204674507852E-4,-0.005996836356790207,1.042582751646498,0.25179390323190964,-9.45870243835564E-4,-0.0021684315233988314,0.18338418321106917,-4.067441654494739E-4,-0.02327105669325769,8.926636056900024
0.49000000000000027,0.01,1.873908444944108,-9.053258016321454E-4,-0.006006338403535286,1.061460759977132,0.2622195424450439,-0.001008531241557902,-0.0021684315233988314,0.18338418321106917,-4.067441654494739E-4,-0.02327105669325769,8.92002137184143
0.5000000000000002,0.01,1.8607295281293215,-8.625665912792902E-4,-0.006015391661551607,1.080199844426573,0.272833948029768,-0.0010740184929974768,-0.0021684315233988314,0.18338418321106917,-4.067441654494739E-4,-0.02327105669325769,8.91386872291565
0.5100000000000002,0.01,1.8477633357604382,-8.21826930205845E-4,-0.0060240173274644,1.0988071397078663,0.28363572996485137,-0.001142410135957414,-0.0021684315233988314,0.18338418321106917,-4.067441654494739E-4,-0.02327105669325769,8.910229406356812
0.5200000000000002,0.01,1.8355799499551875,-7.830114335982776E-4,-0.006032235596766458,1.1172847730654707,0.29462356953607394,-0.0012137864932047697,-0.0027102383097561585,0.2206363013357218,-5.770534539857062E-4,-0.02327105669325769,8.902604722976685
0.5300000000000002,0.01,1.8223584585941894,-7.460292217390165E-4,-0.006040065711102441,1.1356405725650225,0.3057961692628732,-0.0012882294721980306,-0.002853091007797913,0.2304110291121262,-6.247840801155502E-4,-0.02327105669325769,8.890358619689941
0.5400000000000003,0.01,1.80791606997417,-7.107937072270937E-4,-0.006047526003319831,1.1538641571509645,0.3171523099053287,-0.0013658227344698296,-0.002853091007797913,0.2304110291121262,-6.247840801155502E-4,-0.02327105669325769,8.890358619689941
0.5500000000000003,0.01,1.7969819192226046,-6.772223922488388E-4,-0.006054633940392101,1.1719433178507062,0.3286906683768228,-0.001446650323025313,-0.002853091007797913,0.2304110291121262,-6.247840801155502E-4,-0.02327105669325769,8.881470317840575
0.5600000000000003,0.01,1.7836456982849371,-6.452366754236211E-4,-0.00606140616431459,1.1899131370429321,0.3404097994652404,-0.0015307963744864202,-0.002853091007797913,0.2304110291121262,-6.247840801155502E-4,-0.02327105669325769,8.867554244995118
