time,step-size,{controller}.c.acceleration,{controller}.c.steer_angle_vel,{model}.m.steer_angle,{model}.m.x,{model}.m.y,{odom}.o.velocity_s,{rabbit}.r.angle,{rabbit}.r.distance
5.939999999999918,0.01,1.9553262570861139,0.08975826997729916,0.15917765892716068,16.409912546180337,0.954647228047231,0.038852754771596665,1.268272589782546,8.423640613555909
5.949999999999918,0.01,1.9460897657772471,0.08930721194661437,0.16007524162693368,16.43707782662107,0.9795014044640874,0.038852754771596665,1.268272589782546,8.420880155563355
5.959999999999917,0.01,1.9454456589123177,0.08885842059672787,0.16096831374639983,16.464128708351737,1.0047673784489932,0.038852754771596665,1.268272589782546,8.421695003509521
5.969999999999917,0.01,1.9456357900997567,0.08841188453699479,0.1618568979523671,16.491056802439594,1.0304469854809921,0.038852754771596665,1.268272589782546,8.424376106262207
5.979999999999917,0.01,1.94626138074205,0.08796759243401116,0.16274101679773706,16.517854241611783,1.0565425305773781,0.03871274375148914,1.268272589782546,8.420824356079102
5.989999999999917,0.01,1.9455026445427126,0.08752553301132618,0.16362069272207716,16.54451310158828,1.083056268172804,0.03871274375148914,1.268272589782546,8.423235940933228
5.9999999999999165,0.01,1.946065347675342,0.08708569504915613,0.16449594805219042,16.571025372241614,1.1099903713954398,0.03871274375148914,1.268272589782546,8.420674285888673
6.009999999999916,0.01,1.9454676281649457,0.0866480673840995,0.16536680500268197,16.597382829485777,1.1373467996781543,0.03871274375148914,1.268272589782546,8.420008449554443
6.019999999999916,0.01,1.9453122663536255,0.08621263890885372,0.16623328567652296,16.623577229444326,1.1651274842889265,0.09698740722745924,1.268272589782546,8.422287912368775
6.029999999999916,0.01,1.9167068092723178,0.08577939857193323,0.1670954120656115,16.649600135188443,1.1933341477707513,0.019701022242145427,1.268272589782546,8.419724855422974
6.039999999999916,0.01,1.9547519551442878,0.08534833537738896,0.16795320605133082,16.675443030919006,1.2219684137520428,0.019701022242145427,1.268272589782546,8.417275295257568
6.0499999999999154,0.01,1.9541803911056932,0.0849194383845293,0.1688066894051047,16.70109536551612,1.251029677410492,0.03907354718683109,1.268272589782546,8.413011169433593
6.059999999999915,0.01,1.9434991659410896,0.08449269670764235,0.16965588378895,16.726550980251623,1.280522113079433,0.05835807277355798,1.268272589782546,8.411823425292969
6.069999999999915,0.01,1.9335797628482472,0.08406809951571971,0.1705008107560264,16.751800997599325,1.3104469091522006,0.05835807277355798,1.268272589782546,8.415434741973877
6.079999999999915,0.01,1.9344224034071258,0.0836456360321815,0.1713414917511836,16.77683578432836,1.3408043345911587,0.019361769975034804,1.268272589782546,8.410620021820069
6.089999999999915,0.01,1.952797120103832,0.08322529553460291,0.1721779481115054,16.801645675564806,1.371594548112894,0.019361769975034804,1.268272589782546,8.409168186187744
6.099999999999914,0.01,1.9524583584562896,0.082807067354442,0.17301020106685144,16.826221606294485,1.4028183719949692,0.019361769975034804,1.268272589782546,8.411744842529297
6.109999999999914,0.01,1.9530595782693185,0.08239094087676899,0.17383827174039587,16.850555509496843,1.4344778394674091,0.019361769975034804,1.268272589782546,8.410494117736816
6.119999999999914,0.01,1.9527677424844063,0.08197690553999677,0.17466218114916357,16.87463803879875,1.4665733724039196,0.019361769975034804,1.268272589782546,8.408380136489868
6.129999999999914,0.01,1.9522744801934517,0.08156495083561292,0.17548195020456353,16.898459820233917,1.4991052951556256,0.0,1.268272589782546,8.40878155708313
6.1399999999999135,0.01,1.9620490299860636,0.08115506630791294,0.17629759971291967,16.922011341644062,1.5320736868140934,0.0,1.268272589782546,8.408341989517211
6.149999999999913,0.01,1.9619464642206828,0.08074724155373487,0.1771091503759988,16.945282997926967,1.5654784321874675,0.0,1.268272589782546,8.407488861083984
6.159999999999913,0.01,1.961747400919596,0.0803414662221953,0.17791662279153617,16.96826570165548,1.5993200709953563,0.0,1.268272589782546,8.408484153747558
6.169999999999913,0.01,1.9619796358744304,0.07993773001442663,0.1787200374537581,16.990949708299564,1.6335981597440903,0.0977569742208857,1.268272589782546,8.409216394424439
6.179999999999913,0.01,1.9132720049219263,0.07953602268331565,0.17951941475390237,17.013325197714323,1.6683120572113248,0.0977569742208857,1.268272589782546,8.406417875289916
6.1899999999999125,0.01,1.912619017123871,0.07913633403324352,0.18031477498073553,17.035382305318056,1.703460965910453,0.0977569742208857,1.268272589782546,8.407189598083496
6.199999999999912,0.01,1.9127990857757062,0.07873865391982694,0.18110613832106798,17.057108449154512,1.7390397782497813,0.0,1.268272589782546,8.408105192184449
6.209999999999912,0.01,1.9618912115097047,0.07834297224966072,0.18189352486026625,17.07849361880374,1.7750472067935057,0.01918559617729443,1.268272589782546,8.406444568634033
6.219999999999912,0.01,1.951910934592627,0.07794927898006158,0.18267695458276287,17.099527762431983,1.8114818475657688,0.01918559617729443,1.268272589782546,8.402668180465698
