time,step-size,{controller}.c.acceleration,{controller}.c.desired_steer_angle,{controller}.c.desired_velocity,{controller}.c.steer_angle_vel,{model}.m.steer_angle,{model}.m.theta,{model}.m.velocity,{model}.m.x,{model}.m.y,{mq-local}.l.angle,{mq-local}.l.distance
0.9400000000000006,0.01,1.3459371404081604,0.0,4.030311229705811,0.00586652466135087,-0.0012421064533487108,-0.00334798044904101,1.8006242458712065,0.9162958891224909,-0.0018388052447003609,0.0,8.636381206512452
0.9500000000000006,0.01,1.3378121903007627,0.0,4.030311229705811,0.0055894790400691985,-0.001183441206735202,-0.0034156095094496344,1.814083617275288,0.9343020127261618,-0.0019042288738723113,0.0,8.636381206512452
0.9600000000000006,0.01,1.329736567458314,0.0,4.030311229705811,0.005325485430308409,-0.00112754641633451,-0.0034817384195983585,1.8274617391782957,0.9524427256877748,-0.001971089108885765,-0.005817764173314366,8.623252353668214
0.9700000000000006,0.01,1.3180336155201224,-0.001549504967065989,4.024184431711833,-0.0018988134782916561,-0.0010742915620314257,-0.003546079798868644,1.8407591048528789,0.9707172155770826,-0.0020393540460263535,-0.005817764173314366,8.592578840255737
0.9800000000000006,0.01,1.301466612359879,-0.001549504967065989,4.009870125452677,-0.002138460322655535,-0.0010932796968143423,-0.003608454565809216,1.85393944100808,0.9891246748854783,-0.002108996128369998,0.0,8.559779300689698
0.9900000000000007,0.01,1.2843745395882673,0.0,3.9945636736551924,0.00491975863566454,-0.0011146643000408977,-0.0036687616832285245,1.8669541071316789,1.007663933366924,-0.0021799894427045807,0.0,8.559779300689698
1.0000000000000007,0.01,1.2765657399141082,0.0,3.9945636736551924,0.00501598935018404,-0.0010654667136842523,-0.0037279220357176865,1.8797978525275616,1.0263333340467524,-0.002252391580807672,0.0,8.559779300689698
1.0100000000000007,0.01,1.2688594926765786,0.0,3.9945636736551924,0.004794600211579135,-0.001015306820182412,-0.0037866383860299282,1.8925635099267026,1.0451311674614687,-0.0023262532711323973,0.0,8.559779300689698
1.0200000000000007,0.01,1.261200098237094,0.0,3.9945636736551924,0.004568880690820854,-9.673608180666205E-4,-0.003844438334824438,1.9052521048534685,1.0640566528230886,-0.0024015376501018595,0.0,8.540165901184082
1.0300000000000007,0.01,1.2480951894194618,0.0,3.985410753885905,0.004353123681299792,-9.21672011158412E-4,-0.00390095557972812,1.9178641058358394,1.0831090195948991,-0.0024782103132204355,0.0,8.515152378082275
1.0400000000000007,0.01,1.2335242023615334,0.0,3.973737776438395,0.004147524050212854,-8.781407743454141E-4,-0.0039559447989155234,1.930345057730034,1.1022875019107818,-0.002556241747444799,0.0,8.507329196929932
1.0500000000000007,0.01,1.2238451405023605,0.0,3.9700869585673018,0.003951633484554363,-8.366655338432855E-4,-0.004009252326032731,1.9426802997536494,1.121590789347404,-0.0026356037624315253,0.0,8.507329196929932
1.0600000000000007,0.01,1.2164439952881916,0.0,3.9700869585673018,0.003764994902294785,-7.971491989977419E-4,-0.004060788090443707,1.954918751158673,1.1410174248681586,-0.0027162700431691603,0.0,8.507329196929932
1.0700000000000007,0.01,1.2091009244451774,0.0,3.9700869585673018,0.003587171395489839,-7.594992499747941E-4,-0.004110504819691434,1.967083191111555,1.1605664406204328,-0.002798218078627024,0.0,8.507329196929932
1.0800000000000007,0.01,1.201802260473448,0.0,3.9700869585673018,0.003417746624886573,-7.236275360198957E-4,-0.004158387452106815,1.9791742003560067,1.1802370965387832,-0.002881427556612152,0.0,8.494737815856933
1.0900000000000007,0.01,1.1910220682263373,0.0,3.9642109807332355,0.003256323912089531,-6.8945006977103E-4,-0.004204444901399825,1.991192222960741,1.200028658363979,-0.0029658790511604824,0.0,8.459394645690917
1.1000000000000008,0.01,1.173915167017012,0.0,3.947717501322428,0.003102525313969635,-6.568868306501347E-4,-0.004248702927308769,2.0031024436430043,1.2199403962771393,-0.003051553758915267,0.0,8.420982561111451
1.1100000000000008,0.01,1.1560136509254038,0.0,3.9297918618520105,0.002955990737925606,-6.258615775104384E-4,-0.004291200289820429,2.0148415953131744,1.2399712323101815,-0.003138431778237844,0.0,8.420982561111451
1.1200000000000008,0.01,1.1489701599233015,0.0,3.9297918618520105,0.0028163770987969725,-5.963016701311824E-4,-0.0043319853586312445,2.0264017318224283,1.2601194558309983,-0.003226490710868642,0.0,8.420982561111451
1.1300000000000008,0.01,1.1420340780177491,0.0,3.9297918618520105,0.0026833575155903204,-5.681378991432126E-4,-0.004371110402403413,2.0378914334216613,1.2803832767477878,-0.0033157080050026993,0.0,8.420982561111451
