time,step-size,{controller}.c.acceleration,{controller}.c.steer_angle_vel,{model}.m.steer_angle,{model}.m.velocity,{model}.m.x,{model}.m.y,{odom}.o.steer_angle_s,{odom}.o.x_s,{odom}.o.y_s,{rabbitmq}.r.angle,{rabbitmq}.r.distance
9.349999999999845,0.01,1.161065742625272,-0.2533003774462378,0.05680623991299071,4.146766433859766,17.877491609303522,8.580507533420377,0.0,6.824797696100346,9.235967301811582,0.005817764173314366,13.051102962493896
9.359999999999845,0.01,1.1662489691824314,-0.24865530725666124,0.05427323613852834,4.158377091286019,17.83710070242145,8.589895921298087,0.0,6.662243069977382,9.24018922643661,0.005817764173314366,13.051102962493896
9.369999999999845,0.01,1.1592825747266795,-0.23725679027158056,0.05178668306596172,4.170039580977844,17.79653313223513,8.599032783588354,0.0,6.662243069977382,9.24018922643661,-0.005817764173314366,13.006645078659057
9.379999999999844,0.01,1.13983687343783,-0.2400128461486247,0.04941411516324592,4.18163240672511,17.755791623028028,8.607923927396655,0.0,6.662243069977382,9.24018922643661,-0.011635528346628732,12.992982006072998
9.389999999999844,0.01,1.1290555176653732,-0.23630906293820053,0.04701398670175967,4.193030775459488,17.714879961856905,8.616574993152778,0.0,6.662243069977382,9.24018922643661,-0.02327105669325769,12.988238487243652
9.399999999999844,0.01,1.12088831115253,-0.23945402956510659,0.04465089607237767,4.204321330636142,17.673803021811267,8.624991388157886,0.0,6.498265998829706,9.23910344347113,-0.02908882086657205,12.990551013946533
9.409999999999844,0.01,1.1147614855233443,-0.23579289408468454,0.0422563557767266,4.215530213747667,17.63256472882567,8.633178877196547,0.0,6.498265998829706,9.23910344347113,-0.03490658503988664,12.926665306091309
9.419999999999844,0.01,1.090148157456966,-0.23199023510605196,0.039898426835879755,4.2266778286029005,17.591168636311444,8.641143362293247,0.0,6.498265998829706,9.23910344347113,-0.03490658503988664,12.926665306091309
9.429999999999843,0.01,1.0834595885438258,-0.22137955487224112,0.037578524484819235,4.237579310177471,17.549617997737364,8.648890941319399,0.0,6.332176355800992,9.23310133232536,-0.040724349213201005,12.974209518432618
9.439999999999843,0.01,1.0902310790546503,-0.21791276664426573,0.03536472893609682,4.2484139060629085,17.50791777216593,8.656427454325803,0.0,6.2903384572667,9.230875915211044,-0.05235987755982996,12.94825719833374
9.449999999999843,0.01,1.0764636718957024,-0.22189623137860903,0.03318560126965417,4.259316216853455,17.466071043684998,8.663759124474288,0.0,6.2903384572667,9.230875915211044,-0.05235987755982996,12.911272478103635
9.459999999999843,0.01,1.0595665637569447,-0.2120901568796171,0.030966638955868077,4.270080853572412,17.424079445906166,8.670892369142452,0.0,6.248379227706667,9.22837253687618,-0.058177641733144325,12.853349027633667
9.469999999999843,0.01,1.03688921559398,-0.20907759881937668,0.028845737387071906,4.280676519209981,17.38194653467139,8.677833323002464,0.0,6.164251642802563,9.22256691001029,-0.06399540590645869,12.868895606994627
9.479999999999842,0.01,1.034884858432507,-0.20650631411159087,0.02675496139887814,4.291045411365921,17.339676089820294,8.68458822035936,0.0,6.164251642802563,9.22256691001029,-0.06981317007977306,12.862513914108275
9.489999999999842,0.01,1.0268766491307644,-0.20407059451651582,0.02468989825776223,4.301394259950246,17.297272352428582,8.69116318252315,0.0,6.164251642802563,9.22256691001029,-0.07563093425308764,12.852099208831786
9.499999999999842,0.01,1.0177512225027523,-0.20175058273329144,0.022649192312597072,4.311663026441554,17.25473742576616,8.697564687953573,0.0,6.164251642802563,9.22256691001029,-0.07563093425308764,12.815997686386108
9.509999999999842,0.01,1.0014815363231777,-0.19256740598004823,0.02063168648526416,4.3218405386665815,17.212073915724062,8.703799165978745,0.0,6.037680065239889,9.211979218951328,-0.08144869842640201,12.823876209259032
9.519999999999841,0.01,0.9975810153925799,-0.19046140210884707,0.018706012425463676,4.3318553540298135,17.169284451222804,8.70987306850199,0.0,6.037680065239889,9.211979218951328,-0.08726646259971638,12.794053173065183
9.529999999999841,0.01,0.9832216760403636,-0.18876864119154188,0.016801398404375206,4.3418311641837395,17.12637228494418,8.715792786915829,0.0,6.037680065239889,9.211979218951328,-0.08726646259971638,12.829669790267944
9.539999999999841,0.01,0.9872088427647806,-0.18019787809664375,0.014913711992459788,4.351663380944143,17.083339351491716,8.721564825057051,0.0,6.037680065239889,9.211979218951328,-0.08726646259971638,12.829669790267944
9.54999999999984,0.01,0.9813095127085384,-0.1717032892430244,0.01311173321149335,4.361535469371791,17.040188546163233,8.727195581454577,0.0,5.824385368839569,9.18965162359055,-0.09890199094634532,12.769989900588987
9.55999999999984,0.01,0.9586758905418419,-0.17753992943226957,0.011394700319063105,4.371348564498876,16.996920870942315,8.732691711550942,0.0,5.824385368839569,9.18965162359055,-0.09890199094634532,12.765432720184329
9.56999999999984,0.01,0.951512022952286,-0.16981328141633345,0.00961930102474041,4.3809353234042945,16.953538228288313,8.738059685432205,0.0,5.824385368839569,9.18965162359055,-0.1047197551196597,12.72110891342163
9.57999999999984,0.01,0.9333493017154799,-0.1687967569436783,0.007921168210577076,4.390450443633817,16.910044107219296,8.74330571852579,0.0,5.6960782440405655,9.173855014800544,-0.1047197551196597,12.715683307647703
9.58999999999984,0.01,0.9261210599610666,-0.16115515927994328,0.006233200641140293,4.399783936650972,16.866440409452586,8.74843631799076,0.0,5.6529328857481245,9.168191235321224,-0.1047197551196597,12.737313528060913
9.59999999999984,0.01,0.9265774258664722,-0.15355930521747777,0.00462164904834086,4.409045147250583,16.822730060798204,8.753457800783073,0.0,5.6529328857481245,9.168191235321224,-0.11053751929297406,12.717956314086914
9.60999999999984,0.01,0.9156006795939863,-0.15328009540167728,0.0030860559961660827,4.4183109215092475,16.778914844833526,8.758376617817474,0.0,5.566667998579805,9.156380604626056,-0.11053751929297406,12.70347900390625
9.61999999999984,0.01,0.9059875681882011,-0.14636992666689078,0.0015532550421493098,4.427466928305187,16.734995719194714,8.763199225310839,0.0,5.566667998579805,9.156380604626056,-0.11635528346628864,12.705102796554565
9.62999999999984,0.01,0.9009486260521656,-0.1464450947256125,8.955577548040196E-5,4.43652680398707,16.690974720869033,8.767931882760303,0.0,5.566667998579805,9.156380604626056,-0.11635528346628864,12.674803161621094
9.639999999999839,0.01,0.8870288028616649,-0.13985844802560243,-0.001374895171775723,4.445536290247591,16.6468537068884,8.772580875508257,0.0,5.566667998579805,9.156380604626056,-0.12217304763960302,12.667288494110108
9.649999999999839,0.01,0.8795190042022758,-0.14024119111474684,-0.0027734796520317477,4.454406578276208,16.602634028841056,8.77715245774859,0.0,5.393269030126698,9.130889623146857,-0.12217304763960302,12.623353700637818
9.659999999999838,0.01,0.8618950892128644,-0.13394756095359472,-0.004175891563179216,4.463201768318231,16.558317883835322,8.781652800878835,0.0,5.393269030126698,9.130889623146857,-0.12217304763960302,12.64949481010437
9.669999999999838,0.01,0.8639374858382852,-0.1276367073534311,-0.0055153671727151635,4.47182071921036,16.513906787139046,8.786088056531675,0.0,5.393269030126698,9.130889623146857,-0.12217304763960302,12.619100008010864
9.679999999999838,0.01,0.8502555707168264,-0.12160906711051936,-0.006791734246249475,4.480460094068743,16.469403228595336,8.790464279951774,0.0,5.393269030126698,9.130889623146857,-0.12799081181291738,12.585449047088623
9.689999999999838,0.01,0.8356496767435689,-0.12283818763141191,-0.008007824917354668,4.488962649775911,16.424807702224584,8.794787622775296,0.0,5.2622060544917275,9.110300854303295,-0.12799081181291738,12.585415802001954
9.699999999999838,0.01,0.8305388346950003,-0.11736577961143853,-0.009236206793668787,4.497319146543347,16.380122233008386,8.799064000686146,0.0,5.17460550334713,9.096011121473628,-0.12799081181291738,12.563636178970336
9.709999999999837,0.01,0.819426642185686,-0.111838061168025,-0.010409864589783173,4.5056245348902975,16.335348906702702,8.803299234104875,0.0,5.17460550334713,9.096011121473628,-0.13380857598623197,12.536344804763791
9.719999999999837,0.01,0.8068018243996832,-0.11352937343730747,-0.011528245201463424,4.513818801312154,16.290488842999718,8.807499225712588,0.0,5.17460550334713,9.096011121473628,-0.13380857598623197,12.536344804763791
9.729999999999837,0.01,0.8018852645465692,-0.10849666068474634,-0.012663538935836499,4.521886819556151,16.24554373321888,8.811669732144239,0.0,5.17460550334713,9.096011121473628,-0.13380857598623197,12.538433895111083
9.739999999999837,0.01,0.7976293988974126,-0.10338783888006749,-0.013748505542683961,4.529905672201617,16.20051539585761,8.815816402539548,0.0,4.998478811028849,9.066245322125424,-0.13380857598623197,12.550935153961182
9.749999999999837,0.01,0.7963184397881605,-0.09850548914925392,-0.014782383931484636,4.537881966190591,16.15540486846153,8.8199449444071,0.0,4.998478811028849,9.066245322125424,-0.13380857598623197,12.511958055496216
9.759999999999836,0.01,0.7806190758245856,-0.09385303639965088,-0.015767438822977174,4.545845150588473,16.110213103953722,8.824060973388825,0.0,4.998478811028849,9.066245322125424,-0.13380857598623197,12.492746477127076
9.769999999999836,0.01,0.7704619232424973,-0.08942028938793445,-0.016705969186973684,4.553651341346719,16.064940745359213,8.828170031748469,0.0,4.86499317404145,9.042973691634351,-0.13380857598623197,12.452092895507812
9.779999999999836,0.01,0.754395205934156,-0.08519690274995016,-0.01760017208085303,4.561355960579144,16.019589855055113,8.832277439992176,0.0,4.821194123844847,9.03523620528118,-0.13380857598623197,12.46974582672119
9.789999999999836,0.01,0.7547152551344473,-0.08117298972749311,-0.01845214110835253,4.568899912638486,15.9741619313827,8.836388470364788,0.0,4.776756956410171,9.027345175454268,-0.13962634015954634,12.466307849884034
9.799999999999836,0.01,0.7492262503844379,-0.0843119014555423,-0.019263871005627462,4.57644706518983,15.928659051523308,8.840508247746214,0.0,4.776756956410171,9.027345175454268,-0.13962634015954634,12.420112924575806
9.809999999999835,0.01,0.7317633797673272,-0.08065911691780511,-0.020106990020182885,4.583939327693675,15.883081652064881,8.844641942540889,0.0,4.6872147049891195,9.011342436142543,-0.13380857598623197,12.43292290687561
9.819999999999835,0.01,0.7308548173089662,-0.06989230900050876,-0.020913581189360937,4.591256961491348,15.837430741964084,8.848794578205938,0.0,4.6872147049891195,9.011342436142543,-0.13962634015954634,12.427584371566772
9.829999999999835,0.01,0.724969447143887,-0.07323542109100448,-0.021612504279366025,4.598565509664438,15.791708525876203,8.852971060536476,0.0,4.6872147049891195,9.011342436142543,-0.13380857598623197,12.38553653717041
9.839999999999835,0.01,0.7088109246090523,-0.06311749483418463,-0.02234485849027607,4.605815204135877,15.745915555704178,8.857176337874723,0.0,4.552991910715868,8.987182002895375,-0.13962634015954634,12.35957618713379
9.849999999999834,0.01,0.6971922099159352,-0.06679467323688638,-0.022976033438617916,4.612903313381968,15.700052868894106,8.86141512638397,0.0,4.552991910715868,8.987182002895375,-0.13380857598623197,12.396574249267578
9.859999999999834,0.01,0.7032988017657414,-0.056981613617551115,-0.02364398017098678,4.619875235481127,15.654122533160495,8.8656920361631,0.0,4.552991910715868,8.987182002895375,-0.13962634015954634,12.371620264053345
9.869999999999834,0.01,0.6921285326462602,-0.06094862567368819,-0.02421379630716229,4.626908223498785,15.608126156370421,8.870011531657578,0.0,4.552991910715868,8.987182002895375,-0.13380857598623197,12.342650623321534
9.879999999999834,0.01,0.6797972404307586,-0.05141168070910143,-0.024823282563899172,4.633829508825247,15.562063590557864,8.874378223956333,0.0,4.418073741052444,8.962817069127004,-0.13380857598623197,12.323289642333984
9.889999999999834,0.01,0.6702233945583673,-0.04866899255378546,-0.025337399370990187,4.640627481229555,15.51593640257535,8.878796382001479,0.0,4.327737572127442,8.946526739937866,-0.13380857598623197,12.304492654800416
9.899999999999833,0.01,0.6608814546063833,-0.0463554669218759,-0.02582408929652804,4.647329715175139,15.46974628602254,8.883270247756293,0.0,4.327737572127442,8.946526739937866,-0.13380857598623197,12.309386262893677
9.909999999999833,0.01,0.6582303245051461,-0.04416536225695556,-0.026287643965746798,4.653938529721202,15.423494655476087,8.887803901906041,0.0,4.327737572127442,8.946526739937866,-0.13380857598623197,12.291739206314087
9.919999999999833,0.01,0.6493238599352233,-0.04207936624547115,-0.026729297588316353,4.660520832966253,15.377182906781751,8.892401326915216,0.0,4.327737572127442,8.946526739937866,-0.13380857598623197,12.24339861869812
9.929999999999833,0.01,0.6318391134557216,-0.04009192494390815,-0.027150091250771065,4.667014071565606,15.33081177502538,8.897066472473979,0.0,4.2368542704319445,8.930201457494936,-0.12799081181291738,12.261064491271974
9.939999999999833,0.01,0.6328896146167892,-0.031225581111064743,-0.027551010500210145,4.673332462700163,15.284382623451759,8.901803129372343,0.0,4.2368542704319445,8.930201457494936,-0.12799081181291738,12.247612028121948
9.949999999999832,0.01,0.6253318902540476,-0.029421444488588883,-0.027863266311320793,4.679661358846331,15.237897674572594,8.906614902267448,0.0,4.054354175441246,8.897756817513859,-0.13380857598623197,12.223102788925171
9.959999999999832,0.01,0.6146719655912497,-0.03498906569038817,-0.028157480756206683,4.685914677748872,15.191357312775637,8.911505481696953,0.0,4.054354175441246,8.897756817513859,-0.12799081181291738,12.231225204467773
9.969999999999832,0.01,0.6131942506016533,-0.02669232833660446,-0.028507371413110563,4.6920613974047845,15.144762776169657,8.916478287262041,0.0,3.9631962821078015,8.881785210912915,-0.12799081181291738,12.195647134780884
9.979999999999832,0.01,0.5995443592957768,-0.025117820380537,-0.028774294696476608,4.698193339910801,15.098115617707577,8.921536609426083,0.0,3.9631962821078015,8.881785210912915,-0.12799081181291738,12.181174335479737
9.989999999999831,0.01,0.591812809987846,-0.023916665605389797,-0.029025472900281978,4.704188783503758,15.051416493246338,8.926683826195552,0.0,3.9631962821078015,8.881785210912915,-0.12799081181291738,12.17734528541565
9.999999999999831,0.01,0.5871434098141269,-0.022786363688265636,-0.029264639556335875,4.710106911603637,15.00466726576831,8.931922999917798,0.0,3.825258458360675,8.857998432299931,-0.12799081181291738,12.140866661071778
10.009999999999831,0.01,0.5733785181379156,-0.021710113736023096,-0.02949250319321853,4.715978345701778,14.957869215841917,8.937257157298346,0.0,3.7788514245981353,8.850112548520034,-0.12217304763960302,12.129922428131104
10.01999999999983,0.01,0.5667912724556423,-0.01371195501825419,-0.029709604330578763,4.721712130883157,14.91102332604221,8.94268926412595,0.0,3.7788514245981353,8.850112548520034,-0.12217304763960302,12.11529260635376
10.02999999999983,0.01,0.5592546512491589,-0.012734999900133147,-0.029846723880761306,4.727380043607713,14.864131488609258,8.94822208681012,0.0,3.686695266759717,8.834646835354219,-0.12217304763960302,12.096774587631224
10.03999999999983,0.01,0.550668858372115,-0.012117961924311702,-0.029974073879762638,4.732972590120204,14.817194888444218,8.953858377489036,0.0,3.686695266759717,8.834646835354219,-0.12217304763960302,12.08631690979004
10.04999999999983,0.01,0.544385180669089,-0.011544886928805708,-0.030095253499005756,4.738479278703926,14.77021479995888,8.95960069755959,0.0,3.686695266759717,8.834646835354219,-0.12217304763960302,12.079476375579834
10.05999999999983,0.01,0.5391658179399981,-0.010999578642211679,-0.03021070236829381,4.743923130510616,14.723192606953424,8.965451505403662,0.0,3.686695266759717,8.834646835354219,-0.11635528346628864,12.092235012054443
10.06999999999983,0.01,0.5394719250688746,-0.0035072863786184596,-0.030320698154715928,4.749314788690016,14.676129469904039,8.97141319961673,0.0,3.547572560937587,8.81183125360439,-0.11635528346628864,12.05948860168457
10.07999999999983,0.01,0.5270679352576698,-0.003012305339718935,-0.030355771018502113,4.754709507940706,14.629026448432056,8.977488104094732,0.0,3.547572560937587,8.81183125360439,-0.11635528346628864,12.005222682952882
10.08999999999983,0.01,0.5086366464623838,-0.0028544774526811003,-0.030385894071899303,4.759980187293282,14.581884058455955,8.983678525553037,0.0,3.547572560937587,8.81183125360439,-0.11053751929297406,12.02198751449585
10.09999999999983,0.01,0.5101683916828689,0.004253848639403457,-0.030414438846426115,4.765066553757905,14.534704068674932,8.989986433495057,0.0,3.3611360160094588,8.782371702412338,-0.11053751929297406,11.98230173110962
10.109999999999829,0.01,0.4960045524559506,0.004382300124774113,-0.03037190036003208,4.770168237674734,14.48748884783073,8.996413629369425,0.0,3.3611360160094588,8.782371702412338,-0.11053751929297406,11.9996923828125
10.119999999999829,0.01,0.49781292458265936,0.004190876936000959,-0.03032807735878434,4.775128283199294,14.440238789097908,9.002962098756756,0.0,3.3143271299814288,8.775191566242494,-0.1047197551196597,11.958916816711426
10.129999999999828,0.01,0.48341973875962285,0.010966445782183084,-0.03028616858942433,4.780106412445121,14.392955831123786,9.00963344774466,0.0,3.3143271299814288,8.775191566242494,-0.1047197551196597,11.935220222473143
10.139999999999828,0.01,0.47379781482540756,0.01077785632006304,-0.0301765041316025,4.7849406098327165,14.345640332376588,9.016429425211802,0.0,3.3143271299814288,8.775191566242494,-0.1047197551196597,11.931531143188476
10.149999999999828,0.01,0.46986435419314315,0.010284366259864798,-0.030068725568401868,4.789678587980971,14.298294256655694,9.023351475326768,0.0,3.1265084160414336,8.747314580744385,-0.1047197551196597,11.894547185897828
10.159999999999828,0.01,0.4566660592628093,0.009799362725461957,-0.02996588190580322,4.794377231522902,14.250919082944652,9.030400944346837,0.0,3.079189223874417,8.740535122550158,-0.09890199094634532,11.905705118179322
10.169999999999828,0.01,0.456971094176469,0.016309338595565014,-0.0298678882785486,4.79894389211553,14.203515727212304,9.037579187107218,0.0,3.079189223874417,8.740535122550158,-0.09890199094634532,11.900889177322387
10.179999999999827,0.01,0.4528826343809504,0.015868367272919216,-0.02970479489259295,4.803513603057295,14.156086020763837,9.044887346532104,0.0,3.0322202368169338,8.733906441905585,-0.09890199094634532,11.887255220413207
10.189999999999827,0.01,0.44632329988132113,0.015134447036118798,-0.02954611121986376,4.808042429401105,14.108630458560189,9.052326695254362,0.0,3.0322202368169338,8.733906441905585,-0.09308422677303096,11.868706741333009
10.199999999999827,0.01,0.4384124299325794,0.02139314286063436,-0.02939476674950257,4.812505662399919,14.061149954168545,9.059898280491764,0.0,3.0322202368169338,8.733906441905585,-0.09308422677303096,11.850926380157471
10.209999999999827,0.01,0.4307559890041405,0.02071209274400901,-0.02918083532089623,4.816889786699244,14.0136456620461,9.06760303908685,0.0,3.0322202368169338,8.733906441905585,-0.09308422677303096,11.82194917678833
10.219999999999827,0.01,0.42001189748118595,0.01974940131528047,-0.028973714393456137,4.821197346589286,13.966118866378356,9.075441815475875,0.0,2.8427944287750524,8.70820943683557,-0.09308422677303096,11.79755187034607
10.229999999999826,0.01,0.41059611574332777,0.018817357141800058,-0.028776220380303332,4.825397465564098,13.91857080744528,9.083415301361777,0.0,2.8427944287750524,8.70820943683557,-0.08726646259971638,11.794092626571656
10.239999999999826,0.01,0.4071074561016047,0.02490140643440966,-0.028588046808885333,4.829503426721532,13.87100302465249,9.09152406885414,0.0,2.8427944287750524,8.70820943683557,-0.08726646259971638,11.769669151306152
10.249999999999826,0.01,0.3978053063328037,0.02405462536302866,-0.028339032744541234,4.8335745012825475,13.823416920668068,9.099768645402106,0.0,2.8427944287750524,8.70820943683557,-0.08726646259971638,11.7698450756073
10.259999999999826,0.01,0.3954119204005156,0.02293406207348022,-0.028098486490910946,4.8375525543458755,13.775813307924185,9.108149594016396,0.0,2.8427944287750524,8.70820943683557,-0.08144869842640201,11.733841590881347
10.269999999999825,0.01,0.3829441128392519,0.028824376283940877,-0.027869145870176144,4.841506673549881,13.728193549372689,9.116667226733469,0.0,2.65216345076336,8.684074733125206,-0.08144869842640201,11.733349103927612
10.279999999999825,0.01,0.3804337449698032,0.027792343490634266,-0.027580902107336734,4.845336114678273,13.680558320386872,9.1253219160099,0.0,2.65216345076336,8.684074733125206,-0.08144869842640201,11.719462213516236
10.289999999999825,0.01,0.3742477509775822,0.02649524655785692,-0.02730297867243039,4.849140452127971,13.63290927981001,9.134113795133556,0.0,2.65216345076336,8.684074733125206,-0.07563093425308764,11.714696788787842
10.299999999999825,0.01,0.37063082958381327,0.03221736345257534,-0.027038026206851824,4.8528829296377465,13.585247082801802,9.14304303299561,0.0,2.65216345076336,8.684074733125206,-0.07563093425308764,11.697851390838624
10.309999999999825,0.01,0.3636686316521667,0.03102507735747178,-0.02671585257232607,4.856589237933584,13.537572737100636,9.152109677073915,0.0,2.365204333228853,8.651102253913352,-0.07563093425308764,11.698813905715944
10.319999999999824,0.01,0.36171435084031367,0.02957529600210589,-0.026405601798751354,4.8602259242501065,13.489886989027426,9.16131377036438,0.0,2.365204333228853,8.651102253913352,-0.07563093425308764,11.660173358917236
10.329999999999824,0.01,0.348712985946762,0.028179167521019666,-0.026109848838730295,4.863843067758509,13.442190886946104,9.170655154080052,0.0,2.365204333228853,8.651102253913352,-0.06981317007977306,11.615700559616087
10.339999999999824,0.01,0.3340903160373987,0.03382105155272212,-0.025828057163520098,4.867330197617977,13.394484977468782,9.180133716192513,0.0,2.365204333228853,8.651102253913352,-0.06981317007977306,11.579067459106446
10.349999999999824,0.01,0.3217407699790188,0.03255298901427624,-0.025489846647992878,4.870671100778351,13.346770879934756,9.18974908003263,0.0,2.365204333228853,8.651102253913352,-0.06399540590645869,11.60442255973816
10.359999999999824,0.01,0.32683565625967415,0.038003814046200686,-0.025164316757850115,4.873888508478141,13.299050360458912,9.199500783378781,0.0,2.172791178528694,8.631279092173544,-0.06399540590645869,11.574171438217164
10.369999999999823,0.01,0.3164348976139211,0.03653892954055825,-0.02478427861738811,4.877156865040738,13.251324932537399,9.209388272899183,0.0,2.172791178528694,8.631279092173544,-0.06399540590645869,11.540085487365722
10.379999999999823,0.01,0.3049298174379594,0.034828757908479224,-0.024418889321982527,4.8803212140168775,13.203594390324843,9.219411308802385,0.0,2.172791178528694,8.631279092173544,-0.06399540590645869,11.541100931167602
10.389999999999823,0.01,0.3033155323168021,0.0331845060791541,-0.024070601742897733,4.883370512191257,13.155860015259409,9.229569209781953,0.0,1.9795942841941576,8.61321551486598,-0.058177641733144325,11.50120729446411
10.399999999999823,0.01,0.2903157351351968,0.038589984325069486,-0.02373875668210619,4.886403667514425,13.108123184081427,9.239861231207247,0.0,1.9310633069415697,8.60896485116341,-0.058177641733144325,11.51200538635254
10.409999999999823,0.01,0.29151930767005607,0.03709668155150755,-0.023352856838855497,4.889306824865777,13.060384294664853,9.250286801573514,0.0,1.8824989567521844,8.604825661610034,-0.058177641733144325,11.492040491104126
10.419999999999822,0.01,0.2841872425896888,0.03536013225687942,-0.02298189002334042,4.892222017942477,13.012644844302585,9.260845068565615,0.0,1.8824989567521844,8.604825661610034,-0.058177641733144325,11.46017385482788
10.429999999999822,0.01,0.2735154685863202,0.03369078158706158,-0.022628288700771628,4.895063890368374,12.964904911519428,9.271535365340904,0.0,1.8824989567521844,8.604825661610034,-0.05235987755982996,11.447296476364135
10.439999999999822,0.01,0.26820467916093343,0.03907234798729897,-0.022291380884901013,4.897799045054238,12.917165394785446,9.282356806607423,0.0,1.8824989567521844,8.604825661610034,-0.05235987755982996,11.429572219848632
10.449999999999822,0.01,0.2616007945250745,0.0375562628158812,-0.021900657405028022,4.9004810918458475,12.869427504664118,9.293308399885913,0.0,1.8824989567521844,8.604825661610034,-0.05235987755982996,11.42562629699707
10.459999999999821,0.01,0.2588867080516712,0.03579800715645274,-0.02152509477686921,4.903097099791098,12.82169191547249,9.304389240002163,0.0,1.6883710184912073,8.589409609962733,-0.04654211338651537,11.396174411773682
10.469999999999821,0.01,0.24907057542197214,0.041080747681535294,-0.021167114705304683,4.905685966871615,12.773959393902837,9.315598276606643,0.0,1.6883710184912073,8.589409609962733,-0.04654211338651537,11.362328605651856
10.479999999999821,0.01,0.23804042945955073,0.03946983735949493,-0.02075630722848933,4.908176672625834,12.726230314575462,9.326934522330747,0.0,1.5416378351528872,8.578932703786398,-0.04654211338651537,11.373906230926512
10.48999999999982,0.01,0.2397877410839225,0.03762120371382584,-0.02036160885489438,4.91055707692043,12.678505729679854,9.338396800529814,0.0,1.5416378351528872,8.578932703786398,-0.04654211338651537,11.341070413589478
10.49999999999982,0.01,0.22916546965279583,0.03584506103264857,-0.019985396817756122,4.912954954331269,12.630786774810817,9.349983794392598,0.0,1.5416378351528872,8.578932703786398,-0.040724349213201005,11.319001302719116
10.50999999999982,0.01,0.2215473921625911,0.04112487921732336,-0.019626946207429635,4.915246609027797,12.583073331025718,9.361694469885284,0.0,1.4445486826129512,8.572544882727579,-0.040724349213201005,11.324167909622192
10.51999999999982,0.01,0.22161904927753576,0.03951185147085417,-0.019215697415256403,4.917462082949423,12.53536646770832,9.373527479442071,0.0,1.4445486826129512,8.572544882727579,-0.040724349213201005,11.288192863464356
10.52999999999982,0.01,0.2102167520003661,0.03766123190607462,-0.01882057890054786,4.919678273442198,12.487666948937928,9.385481526572548,0.0,1.4445486826129512,8.572544882727579,-0.03490658503988664,11.257138137817384
10.53999999999982,0.01,0.20019171452354848,0.04285597094168313,-0.018443966581487115,4.921780440962202,12.439974758562176,9.397555399546079,0.0,1.4445486826129512,8.572544882727579,-0.040724349213201005,11.277331371307373
10.54999999999982,0.01,0.20458451938874322,0.034188443154112826,-0.018015406872070282,4.923782358107437,12.392290979394078,9.409747588650248,0.0,1.248471806497234,8.56092533004415,-0.03490658503988664,11.219734621047971
10.55999999999982,0.01,0.18725627902896952,0.03923269681353402,-0.017673522440529152,4.925828203301324,12.344616547627158,9.422056602692903,0.0,1.248471806497234,8.56092533004415,-0.03490658503988664,11.219734621047971
10.569999999999819,0.01,0.18602877191263723,0.03769421687159894,-0.01728119547239381,4.927700766091614,12.29695096956823,9.434481216053172,0.0,1.1018299453478555,8.553320202208507,-0.03490658503988664,11.18516598701477
10.579999999999819,0.01,0.17522601670916718,0.0359287455149899,-0.01690425330367782,4.92956105381074,12.249295862512072,9.447019726948808,0.0,1.053016684786852,8.550987813919782,-0.03490658503988664,11.177876911163333
10.589999999999819,0.01,0.1720689028392888,0.034232505755767945,-0.01654496584852792,4.9313133139778325,12.201651251925426,9.459670746685243,0.0,1.0038235283518495,8.5487352485439,-0.02908882086657205,11.167450046539306
10.599999999999818,0.01,0.16809802464430632,0.03958848455939062,-0.01620264079097024,4.933034003006226,12.15401807602896,9.472432629543105,0.0,1.0038235283518495,8.5487352485439,-0.02908882086657205,11.133347311019897
10.609999999999818,0.01,0.15751684528183565,0.03804802180038106,-0.015806755945376335,4.934714983252669,12.1063965229472,9.485303920448164,0.0,0.9543502580218294,8.54656777221205,-0.02908882086657205,11.105197610855102
10.619999999999818,0.01,0.1486263410878271,0.036266539995208485,-0.015426275727372525,4.936290151705488,12.058786848048973,9.498283136629386,0.0,0.9543502580218294,8.54656777221205,-0.02908882086657205,11.109503974914553
10.629999999999818,0.01,0.14888702195278203,0.03455437901419134,-0.01506361032742044,4.937776415116366,12.011189909503747,9.511368528763535,0.0,0.9543502580218294,8.54656777221205,-0.02327105669325769,11.123780002593994
10.639999999999818,0.01,0.15199255165649886,0.039895157066203904,-0.014718066537278526,4.939265285335893,11.963606391391695,9.52455838837795,0.0,0.9543502580218294,8.54656777221205,-0.02327105669325769,11.09345934867859
10.649999999999817,0.01,0.1426094464284688,0.03834021001056529,-0.014319114966616487,4.940785210852458,11.91603608667566,9.537851253573837,0.0,0.7084689738334262,8.53720877720841,-0.02327105669325769,11.058180980682373
10.659999999999817,0.01,0.13181954807958932,0.03654492794258612,-0.013935712866510835,4.942211305316743,11.868478505459755,9.551245741950423,0.0,0.7084689738334262,8.53720877720841,-0.02327105669325769,11.025110054016114
10.669999999999817,0.01,0.12170403193446634,0.03481961849211068,-0.013570263587084973,4.943529500797538,11.820934326031303,9.564740046716325,0.0,0.7084689738334262,8.53720877720841,-0.02327105669325769,11.00097908973694
10.679999999999817,0.01,0.11415644464782061,0.03317509673469431,-0.013222067402163867,4.944746541116883,11.773404352130102,9.578332322959719,0.0,0.7084689738334262,8.53720877720841,-0.02327105669325769,11.00097908973694
