time,step-size,{controller}.c.acceleration,{controller}.c.desired_steer_angle,{controller}.c.desired_velocity,{controller}.c.steer_angle_vel,{model}.m.steer_angle,{model}.m.velocity,{odom}.o.steer_angle_s,{odom}.o.theta_s,{odom}.o.velocity_s,{odom}.o.x_s,{odom}.o.y_s,{rabbitmq}.r.angle,{rabbitmq}.r.distance
0.22000000000000006,0.01,2.2412612618783667,-0.007747524835330005,4.216802894592285,-0.016166571924762903,-0.004324477575212257,0.5039162175220838,-0.0031396137990937767,-5.74167675297865E-5,0.24967536528998835,0.011263863754947052,-2.1244522095461153E-7,-0.02908882086657205,9.036006202697754
0.23000000000000007,0.01,2.2277320062421206,-0.007747524835330005,4.216802894592285,-0.015403712670529866,-0.004486143294459887,0.5263288301408675,-0.0031396137990937767,-1.265695066092826E-4,0.3223346721025564,0.019496079103201964,-8.648978501530934E-7,-0.02908882086657205,9.036006202697754
0.24000000000000007,0.01,2.2142844386708505,-0.007747524835330005,4.216802894592285,-0.014676216933915534,-0.004640180421165185,0.5486061502032887,-0.0031396137990937767,-1.265695066092826E-4,0.3223346721025564,0.019496079103201964,-8.648978501530934E-7,-0.02908882086657205,9.032252178192138
0.25000000000000006,0.01,2.1998669197718255,-0.007747524835330005,4.215051016489665,-0.01398304986374169,-0.0047869425905043405,0.5707489945899973,-0.0038635696166289257,-1.5710752561511973E-4,0.3459540101868015,0.022707818287726576,-1.2714060962668055E-6,-0.02908882086657205,9.026500062942503
0.26000000000000006,0.01,2.1849706208699025,-0.007747524835330005,4.212366696039835,-0.01332262010171549,-0.004926773089141757,0.5927476637877155,-0.0038635696166289257,-1.5710752561511973E-4,0.3459540101868015,0.022707818287726576,-1.2714060962668055E-6,-0.02327105669325769,9.055241537094116
0.2700000000000001,0.01,2.179819032113723,-0.006198019868264017,4.225779383977254,-0.00572061050605017,-0.005059999290158912,0.6145973699964145,-0.0038635696166289257,-1.5710752561511973E-4,0.3459540101868015,0.022707818287726576,-1.2714060962668055E-6,-0.02908882086657205,9.049507694244385
0.2800000000000001,0.01,2.165103732390579,-0.007747524835330005,4.22310359064738,-0.01209386495326992,-0.005117205395219413,0.6363955603175517,-0.0038635696166289257,-1.5710752561511973E-4,0.3459540101868015,0.022707818287726576,-1.2714060962668055E-6,-0.02908882086657205,9.049507694244385
0.2900000000000001,0.01,2.152024818197897,-0.007747524835330005,4.22310359064738,-0.011836437480497664,-0.005238144044752113,0.6580465976414576,-0.0046141796269081325,-3.755856610019595E-4,0.4613200298457514,0.04233416783153933,-5.983804311192839E-6,-0.02908882086657205,9.049507694244385
0.3000000000000001,0.01,2.139034195803553,-0.007747524835330005,4.22310359064738,-0.011292213557600517,-0.005356508419557089,0.6795668458234365,-0.0046141796269081325,-3.755856610019595E-4,0.4613200298457514,0.04233416783153933,-5.983804311192839E-6,-0.02327105669325769,9.050591888427734
0.3100000000000001,0.01,2.1264256212657036,-0.006198019868264017,4.223609547932942,-0.003786801519181176,-0.005469430555133094,0.7009571877814721,-0.0046141796269081325,-3.755856610019595E-4,0.4613200298457514,0.04233416783153933,-5.983804311192839E-6,-0.02908882086657205,9.044719667434691
0.3200000000000001,0.01,2.11194719421283,-0.007747524835330005,4.220869178136189,-0.010251424260886101,-0.005507298570324906,0.7222214439941291,-0.0046141796269081325,-5.653356776635813E-4,0.5281871119270818,0.05685261812690642,-1.2331473309145662E-5,-0.02327105669325769,9.03417540550232
0.3300000000000001,0.01,2.096236247144172,-0.006198019868264017,4.215948522567749,-0.003108245840725999,-0.005609812812933767,0.7433409159362574,-0.0046141796269081325,-5.653356776635813E-4,0.5281871119270818,0.05685261812690642,-1.2331473309145662E-5,-0.02327105669325769,9.03417540550232
0.34000000000000014,0.01,2.083564563978895,-0.006198019868264017,4.215948522567749,-0.002646931748986126,-0.005640895271341027,0.7643032784076991,-0.005066327057234421,-6.450536410389422E-4,0.5519470291465041,0.06255735496375865,-1.5556564918284438E-5,-0.02327105669325769,9.03417540550232
0.35000000000000014,0.01,2.07098714649603,-0.006198019868264017,4.215948522567749,-0.002507060686153456,-0.005667364588830888,0.785138924047488,-0.005066327057234421,-7.03184395434755E-4,0.5938113042443547,0.07334639355900892,-2.7669677797313588E-5,-0.02327105669325769,9.03417540550232
