time,step-size,{controller}.c.acceleration,{controller}.c.desired_steer_angle,{controller}.c.desired_velocity,{controller}.c.steer_angle_vel,{local}.l.angle,{local}.l.distance,{model}.m.steer_angle,{model}.m.theta,{model}.m.velocity,{model}.m.x,{model}.m.y,{networked}.n.steer_angle_s,{networked}.n.theta_s,{networked}.n.velocity_s,{networked}.n.x_s,{networked}.n.y_s
12.269999999999783,0.01,-0.14927289178684,-0.01704455463772606,1.6678248941633436,0.037605248681048246,-0.06399540590645869,3.5622207069396974,-0.025076310450847558,0.7544680609716823,1.9151215172906537,22.320045664702562,-3.979155378946036,-0.016566924651792547,1.6403419647113944,1.9066792466758835,9.625148729463485,4.717659130510604
12.279999999999783,0.01,-0.15165111243127696,-0.01704455463772606,1.6623696632385254,0.036142901159046746,-0.07563093425308764,3.547127356529236,-0.024700257964037076,0.7530066969944829,1.9136287883727854,22.33403141222918,-3.9660722635402674,-0.014840296446752888,1.6360837034989868,1.90121901685284,9.620110965343532,4.793620363126422
12.289999999999782,0.01,-0.15498161319548517,-0.020143564571858095,1.6553260997136434,0.020505120264805415,-0.07563093425308764,3.5432214244206746,-0.024338828952446608,0.7515693710475209,1.9121122772484727,22.34802512386905,-3.9530195416590233,-0.014840296446752888,1.6360837034989868,1.90121901685284,9.620110965343532,4.793620363126422
12.299999999999782,0.01,-0.15516536751129473,-0.020143564571858095,1.6535033313963148,0.018878689712648306,-0.09308422677303096,3.530567256609599,-0.02413377774979855,0.750155372795292,1.9105624611165177,22.36202626470034,-3.9399970460647524,-0.014840296446752888,1.6360837034989868,1.90121901685284,9.620110965343532,4.793620363126422
12.309999999999782,0.01,-0.15777864481922288,-0.024792079473056124,1.6475980530844796,-0.0029623577546590736,-0.09308422677303096,3.5300375509262083,-0.023944990852672068,0.7487639505422228,1.9090108074414047,22.37603424293331,-3.9270046853244054,-0.014840296446752888,1.6360837034989868,1.90121901685284,9.620110965343532,4.793620363126422
12.319999999999782,0.01,-0.15699597020550446,-0.024792079473056124,1.6473508570988973,-0.0038118987917282517,-0.09308422677303096,3.5149637818336488,-0.023974614430218658,0.7473922859933726,1.9074330209932124,22.39004883229835,-3.914042296994234,-0.014840296446752888,1.6360837034989868,1.90121901685284,9.620110965343532,4.793620363126422
12.329999999999782,0.01,-0.16026995368250577,-0.024792079473056124,1.6403164315223695,-0.0036785926927685973,-0.1047197551196597,3.5031370298067728,-0.02401273341813594,0.7460380278439388,1.9058630612911573,22.40406962677948,-3.9011098805504516,-0.013340862684916743,1.632315444976973,1.895486543899901,9.61537599073968,4.869454677198165
12.339999999999781,0.01,-0.16263946842879795,-0.0278910894071881,1.634797280576494,-0.017452601950734718,-0.11635528346628864,3.4903625456492104,-0.024049519345063625,0.7446962678392233,1.9042603617543323,22.41809664704407,-3.8882073961642463,-0.013340862684916743,1.632315444976973,1.895486543899901,9.61537599073968,4.869454677198165
12.349999999999781,0.01,-0.16525470427082048,-0.030990099341320135,1.6288358546362982,-0.031232609983154296,-0.11635528346628864,3.489325404961904,-0.024224045364570974,0.7433632155737055,1.9026339670700443,22.432129593696107,-3.875335055242876,-0.013340862684916743,1.632315444976973,1.895486543899901,9.61537599073968,4.869454677198165
12.359999999999781,0.01,-0.16456926685269346,-0.030990099341320135,1.6283518556488885,-0.030447242895371228,-0.11635528346628864,3.489116377830505,-0.024536371464402518,0.7420361335530722,1.900981420027336,22.446168214589058,-3.8624929866910858,-0.013340862684916743,1.632315444976973,1.895486543899901,9.61537599073968,4.869454677198165
